Escritório de vendas|Fornecedor|Material|Data|Val.líq.
114|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|10.0
114|CLARO|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|35.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|25.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|50.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|10.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|25.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|25.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|7.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|27.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|30.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|40.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|70.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|60.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|35.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|35.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|35.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|145.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|259.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|214.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|250.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|201.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|35.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|50.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|75.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|10.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|35.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|7.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|14.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|7.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|40.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|30.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|40.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|87.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|17.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|30.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|35.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|32.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|45.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|60.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|25.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|10.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|25.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|25.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|10.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|25.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|35.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|10.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|35.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|10.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|50.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|50.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|35.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|10.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|40.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|10.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|50.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|10.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|10.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|40.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|35.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|50.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|40.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|27.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|7.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|10.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|10.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|10.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|10.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|10.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|12.0
115|VIVO|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|20.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|90.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|20.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|35.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|40.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|20.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|90.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|90.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|65.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|140.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|120.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|105.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|20.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|20.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|20.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|10.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|30.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|20.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|55.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|20.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|60.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|35.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|20.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|50.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|20.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|30.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|45.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|20.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|45.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|40.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|30.0
115|TNL|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
